ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003.16,235.98714596753766,-0.18846884907212186,0.12556377690691858,0.10399470088103147,0.23908009623449936,TSPAN6
ENSG00000000419.14,172.41191322993163,-0.2356659938921464,0.1524641959893796,0.08192459617584957,0.20099035494557366,DPM1
ENSG00000000457.14,82.98890457462453,0.19735171917830102,0.19018052278006886,0.21182338055840194,0.3929838781408346,SCYL3
ENSG00000000460.17,52.43117227936415,-0.9658753237513467,0.2853578472162679,6.927723701792327e-5,6.738660325866919e-4,FIRRM
ENSG00000000971.17,47.963938903837544,0.3947243189767731,0.288793248989103,0.05280028214346501,0.14602064057383782,CFH
ENSG00000001036.14,185.67942115813466,-0.34261303662675696,0.14447772340856394,0.008685117831424399,0.03628873106461381,FUCA2
ENSG00000001084.13,158.77019405577445,0.35539520465163427,0.1615837318985289,0.0128389244068968,0.04957232568176891,GCLC
ENSG00000001167.15,50.19956103417226,0.11986761728551074,0.22386168028848813,0.47851138438154206,0.6652357676531797,NFYA
ENSG00000001460.18,30.41088954967383,-0.6217216096411671,0.3593981511558047,0.011974034352518776,0.046862845105543026,STPG1
ENSG00000001461.17,268.834985474412,0.0669329055882315,0.12045951374440231,0.5518880406244906,0.724057341255161,NIPAL3
ENSG00000001497.18,62.17859113592389,-0.5808955765807942,0.2561648713858799,0.004575587540457526,0.021861637925688942,LAS1L
ENSG00000001561.7,54.8920293931315,0.7634889595993913,0.2783486109184164,7.844342080123106e-4,0.005206695384310076,ENPP4
ENSG00000001617.12,33.04686976298127,0.8387328722436368,0.3689853632001449,0.00227430298644899,0.012511572234004825,SEMA3F
ENSG00000001629.10,438.9966995983377,-0.08880989931686147,0.09910426623190154,0.3472039153164288,0.544676606925505,ANKIB1
ENSG00000001630.18,333.94274262054597,-0.028480258421792196,0.11829221450689552,0.7971876262656095,0.8935650422499744,CYP51A1
ENSG00000001631.17,369.19248999095925,0.39788781610465024,0.12566342146044457,6.579002888292086e-4,0.004489934021657051,KRIT1
ENSG00000002016.18,23.791586651587505,0.6207539038600026,0.4330980007346682,0.018247771250874973,0.06534138378246578,RAD52
ENSG00000002330.14,250.30803171851963,-0.2733173608456935,0.12889725397106527,0.021263240965615306,0.07325616578205517,BAD
ENSG00000002549.13,163.38185523688145,-0.11639722023986938,0.1464722009775659,0.3756528297358564,0.5739401650814101,LAP3
