ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003,192.82096901036803,-0.914450236,0.15440437676149046,8.082705946571946e-10,8.178987416308143e-9,TSPAN6
ENSG00000000419,315.39166339614945,-0.364748932,0.13199930602824006,0.004157358,0.011788196,DPM1
ENSG00000000457,67.08383557321763,0.384226513,0.23806459328732416,0.070136478,0.12972429230599086,SCYL3
ENSG00000000460,43.86901659424624,-1.079696671,0.3252625572279392,1.3870733327908061e-4,5.800774995627292e-4,FIRRM
ENSG00000001036,276.78157780382986,-0.95965623,0.13414101248329482,1.7927524634613463e-13,2.7573764677100465e-12,FUCA2
ENSG00000001084,240.88321301920942,-0.08082571,0.1310154508406015,0.5224118514586453,0.6348116431493882,GCLC
ENSG00000001167,103.05560738352968,-0.288011696,0.1962439111631618,0.11147316622027245,0.18982506322421167,NFYA
ENSG00000001460,60.25432167243789,-0.813048572,0.27807482997247174,9.133787836304855e-4,0.003122832,STPG1
ENSG00000001461,129.22485817513612,0.4308339344418469,0.1902216938199768,0.014825388379277198,0.035053177062907045,NIPAL3
ENSG00000001497,267.7530224780051,-0.511885769,0.1326924872230294,6.455441647460996e-5,2.9042474440573433e-4,LAS1L
ENSG00000001561,130.47532875975125,0.11937181972071112,0.17508506997838894,0.4691962736392883,0.5866853668978883,ENPP4
ENSG00000001617,112.69925884888265,-0.001412539,0.19004984226160196,0.9934291459373858,0.9957735569679775,SEMA3F
ENSG00000001629,311.8146390315549,0.3851147000530828,0.12426125238271758,0.001371476,0.004448501,ANKIB1
ENSG00000001630,482.2505249779718,-0.158290093,0.10508589214037009,0.12367563975452406,0.2062921128319093,CYP51A1
ENSG00000001631,502.78862321350806,0.5895105999118119,0.10355081617249155,6.274694121386952e-9,5.6891246918869655e-8,KRIT1
ENSG00000002016,105.08469687384333,0.8767835980854356,0.22354799033955178,2.1119938681073536e-5,1.0471469148517903e-4,RAD52
ENSG00000002330,178.18815123213435,-0.735230226,0.15725062581623953,1.0195882928640243e-6,6.421855540415423e-6,BAD
ENSG00000002549,168.54468025875164,0.030226281,0.15886478720611114,0.8424101932905951,0.8933221948257347,LAP3
ENSG00000002586,404.8479893350975,-0.141184478,0.12073523642939671,0.22953004178949887,0.336713172,CD99
ENSG00000002587,531.7923133827325,-0.794945034,0.10871011350638507,8.107639514955719e-14,1.3077219918718742e-12,HS3ST1
ENSG00000002726,4.304511978608109,0.1900581328588934,0.5060873035085549,0.37819641961712874,0.49823633616651325,AOC1
ENSG00000002745,689.7666155471402,-0.880368536,0.093748021,1.4505863513243465e-21,4.702341078216791e-20,WNT16
ENSG00000002746,6.020603821159781,-0.45990443,0.6321228819056018,0.11140906740805145,0.18977117183443734,HECW1
ENSG00000002822,30.746485265232142,-0.868282287,0.39372160821609425,0.005528595,0.015055264756778914,MAD1L1
ENSG00000002834,665.4808512,-0.463345882,0.10396987501202262,4.997009517817412e-6,2.7930985266198894e-5,LASP1
ENSG00000002919,82.75823053136033,-0.730121881,0.2324346470368411,5.379981953610482e-4,0.00195996,SNX11
ENSG00000003056,624.1091624058134,-0.174546263,0.099407435030507793,0.073156804,0.13412755545154828,M6PR
ENSG00000003096,13.227114336273473,0.23624286625093793,0.405422008,0.39048997518980194,0.5105340520141334,KLHL13
ENSG00000003137,47.29915203845059,0.029835946547196783,0.26190619134511955,0.8965551224355027,0.9314748873020636,CYP26B1
ENSG00000003147,222.3510824541912,1.1342490085160104,0.14707960547696883,2.3909635794785754e-15,4.557688342239654e-14,ICA1
