ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000000003,85.37464349411472,-0.7316417509531966,0.21027161174298986,1.5777304560560222e-4,5.274313797311248e-4,TSPAN6,tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858],protein_coding
ENSG00000000419,405.85546397970387,-1.3124339091357982,0.10325033498153412,4.998630667765745e-38,2.6743447075535386e-36,DPM1,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",protein_coding
ENSG00000000457,69.80437423580825,0.0778411200523308,0.17721952015768264,0.6402899233496888,0.7202017924125517,SCYL3,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285],protein_coding
ENSG00000000460,76.22889599799994,-1.36201412748117,0.20816914693742586,7.207094533094265e-12,6.485111405069438e-11,C1orf112,chromosome 1 open reading frame 112 [Source:HGNC Symbol;Acc:HGNC:25565],protein_coding
ENSG00000000971,7.026859535584985,0.13909716029640684,0.5181585460858018,0.29464429233069706,0.39144541657883275,CFH,complement factor H [Source:HGNC Symbol;Acc:HGNC:4883],protein_coding
ENSG00000001036,541.3316269703834,-0.9116963955973714,0.0787015395010364,1.4674330961840376e-31,5.544397629620624e-30,FUCA2,alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008],protein_coding
ENSG00000001084,158.28365306535088,0.7906345826459271,0.1334222931432731,8.643741324505636e-10,6.25341264786565e-9,GCLC,glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311],protein_coding
ENSG00000001167,156.22340247027321,-0.16760130650010868,0.14302645015135856,0.2264479561372053,0.31636923412789364,NFYA,nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804],protein_coding
ENSG00000001460,42.372404495476054,-0.15750547713430033,0.2275724077166587,0.4352836245264418,0.5362955955907133,STPG1,sperm tail PG-rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28070],protein_coding
ENSG00000001461,231.69956715137357,0.7611297546936721,0.1143839940808039,1.0119593458886506e-11,8.984813998713113e-11,NIPAL3,NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233],protein_coding
ENSG00000001497,253.97793463254493,-0.7348500659189637,0.10725989580944557,2.6095789929912996e-12,2.449797944751491e-11,LAS1L,LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726],protein_coding
ENSG00000001561,52.45182461905415,-0.026129060813445345,0.20705844476324792,0.8903814045240874,0.9224418422915085,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359],protein_coding
ENSG00000001617,38.53543356486532,0.46498370256869903,0.27336297079243843,0.046187835020842026,0.08280814692238826,SEMA3F,semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728],protein_coding
ENSG00000001629,83.0918255863313,0.23405103299658025,0.18201078461088196,0.16876129097976433,0.24764981165649796,ANKIB1,ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215],protein_coding
ENSG00000001630,194.52043188587322,0.007408040472748802,0.11767671212396122,0.9439231059100075,0.9609011454907723,CYP51A1,cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649],protein_coding
ENSG00000001631,49.295390515280396,0.5511604364835009,0.48956226334851083,0.07965956108572782,0.1322818091779781,KRIT1,KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573],protein_coding
ENSG00000002016,46.01507864870491,0.4551722046865042,0.2431960301411796,0.03361922319674729,0.06292394891465235,RAD52,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]",protein_coding
ENSG00000002330,339.67827841868984,0.034385554835313206,0.10141468924035249,0.7329412906375358,0.797542651328272,BAD,BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936],protein_coding
ENSG00000002549,176.2586781340011,-0.2532512356942561,0.11910585223155014,0.027790889127925093,0.05341832259627586,LAP3,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],protein_coding
ENSG00000002586,339.65798465720997,0.21843750755135338,0.09343562682905167,0.017309914121020106,0.03535242781502666,CD99,CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082],protein_coding
ENSG00000002822,77.78710818209859,-5.107836150060063,0.5474173104562466,9.855951844494476e-22,2.0170968112698294e-20,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],protein_coding
ENSG00000002834,2309.4418247488534,0.36947990537943604,0.0495039918636442,6.285217525826237e-14,7.016282194211707e-13,LASP1,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],protein_coding
ENSG00000002919,76.32109371403676,-0.214981776281723,0.18677371553706004,0.21481641213882885,0.30276389794479536,SNX11,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],protein_coding
ENSG00000003056,797.0895564660277,-0.033027444163779694,0.07751414759977007,0.6691483383824023,0.7440211090446421,M6PR,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",protein_coding
ENSG00000003096,14.303084935495283,-0.520321798987972,0.40346669483154385,0.07744759245125617,0.12917011144580717,KLHL13,kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931],protein_coding
ENSG00000003137,11.197837880352353,0.13480455379003073,0.35472987756567886,0.6005467705421692,0.6857438443725744,CYP26B1,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],protein_coding
ENSG00000003147,180.6471661155188,1.0873151772448026,0.13076515623103252,2.1079399122962407e-17,3.1963062418754354e-16,ICA1,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],protein_coding
ENSG00000003249,58.23040536517405,0.6582815040384422,0.2083617743514595,6.508462664417367e-4,0.0019142619123980334,DBNDD1,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],protein_coding
ENSG00000003393,69.94592792103575,0.4358869057143997,0.1973752935228422,0.01653832363460958,0.03390245415811381,ALS2,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],protein_coding
ENSG00000003400,30.410048195239728,0.060454395589427376,0.24890081534106906,0.7871322001779785,0.8414635949512428,CASP10,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],protein_coding
ENSG00000003402,326.3533688440094,0.5078551140710589,0.10237455094639955,3.8386429404892146e-7,1.9618304110199988e-6,CFLAR,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],protein_coding
ENSG00000003436,1232.191645226498,0.6046531749223535,0.060822855488246896,1.2935371329348168e-23,3.126540630800094e-22,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],protein_coding
ENSG00000003509,96.4096091033335,-0.3576874711524708,0.16268035430373917,0.019702246886313658,0.03965534925032515,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],protein_coding
ENSG00000003756,397.6212723118745,0.12703316949107962,0.08055204318817179,0.11061897714589244,0.17444591132753798,RBM5,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],protein_coding
ENSG00000003989,57.504612093377396,-2.0773045631470428e-4,0.20661080382114866,0.9994088087436307,0.9996268615746294,SLC7A2,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],protein_coding
ENSG00000004059,47.78393675380223,-0.0495542806837621,0.2176012469171717,0.7976833229782788,0.8497048052761419,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],protein_coding
ENSG00000004139,54.82246041353239,-0.009452672773027235,0.21981968226467988,0.9566041853300917,0.9696226946979886,SARM1,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],protein_coding
ENSG00000004142,585.0333430301988,-0.23263680412472362,0.07181097952996227,0.0010820906526591957,0.0030272376460943116,POLDIP2,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],protein_coding
ENSG00000004399,69.46988418723181,-0.6162058482710037,0.20768910666933343,0.001241496104883951,0.003413493788578364,PLXND1,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],protein_coding
ENSG00000004455,733.9983770698982,-0.72093273455374,0.0787655823889318,1.882739777806363e-20,3.611341724431089e-19,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],protein_coding
ENSG00000004478,913.6247944024403,-0.35682143773934816,0.05986689022891954,2.117706559778926e-9,1.4562409158319786e-8,FKBP4,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],protein_coding
ENSG00000004487,436.3405009242502,0.24053653788008078,0.07937999482881263,0.002137790575787505,0.005555750904914126,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],protein_coding
ENSG00000004534,495.1478586186652,-0.12623503876857,0.07547426187175496,0.09113668482401625,0.14833652270486924,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],protein_coding
ENSG00000004660,36.93788855955534,0.6833212278663104,0.2715914251662346,0.003838699065013233,0.009324201384868775,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],protein_coding
ENSG00000004700,524.7055926662861,-0.5231707123488057,0.09214288558968499,7.794355391961787e-9,4.9974717811492055e-8,RECQL,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],protein_coding
ENSG00000004766,20.386414560370063,-0.13668149549221142,0.3182026759109774,0.583188150653173,0.6711787979860324,VPS50,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],protein_coding
ENSG00000004777,65.08379930948172,-0.8496523559188524,0.1955595675826334,3.5297014765474235e-6,1.567451869775806e-5,ARHGAP33,Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085],protein_coding
ENSG00000004779,756.666537878129,-0.21191236843579417,0.06241879969311336,5.37693404606176e-4,0.0016068877430570924,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],protein_coding
ENSG00000004864,45.96321093855729,0.285874766240067,0.23124946970087512,0.16582359674306882,0.2442771985869136,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],protein_coding
ENSG00000004866,28.110271672049418,-0.22799209546663068,0.2544322124847854,0.29980903200950615,0.3967738276777077,ST7,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],protein_coding
ENSG00000004897,490.7827700676335,-0.08113791483311317,0.08101684943764563,0.3136988635043686,0.4116306144237746,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],protein_coding
ENSG00000004961,145.45048349259307,-1.0954875135989954,0.15266444696504672,1.2908155713288324e-13,1.3923597296067005e-12,HCCS,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],protein_coding
ENSG00000004975,159.84855963482383,-0.14746412001975728,0.12487439653292463,0.22302258176998088,0.31231336595891934,DVL2,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],protein_coding
ENSG00000005020,220.9476961142935,0.30607617432718215,0.10489593958890622,0.002834479816588798,0.007135749756094771,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],protein_coding
ENSG00000005022,1939.5801084733946,-0.09891377090767037,0.050395544250729285,0.04852667092448126,0.08637302540606355,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],protein_coding
ENSG00000005059,179.94660999153305,0.0776493944141922,0.12401159226678894,0.5204849096498971,0.6161326357733719,MCUB,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076],protein_coding
ENSG00000005073,16.04609717608759,-0.44685345304962776,0.4202992322891489,0.12667195762003366,0.1951876059947557,HOXA11,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],protein_coding
ENSG00000005075,183.87380017025305,-0.8141350909587417,0.1355209929316606,5.989521111250481e-10,4.416830232870126e-9,POLR2J,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],protein_coding
