ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003.16,46.77961545938472,-0.840863026585578,0.2845250426741541,6.701831107087249e-4,0.00324333964583289,TSPAN6
ENSG00000000419.14,158.08296508205584,-0.6036650961387873,0.16564607333366257,1.078865905169518e-4,6.502857887168666e-4,DPM1
ENSG00000000457.14,47.97275330494053,0.6872506199004996,0.28634069260820777,0.004830893547694327,0.01775260832924261,SCYL3
ENSG00000000460.17,32.98958460168461,-1.475831645337481,0.3816491796798711,1.1359008138076134e-5,8.759564768186752e-5,FIRRM
ENSG00000000971.17,42.342049919916946,0.7694849819376979,0.3107133432920733,0.0030976224712430046,0.01221380124452599,CFH
ENSG00000001036.14,178.80318515207398,-0.7736142593644311,0.157824765164649,2.6680790008550734e-7,2.817917436140534e-6,FUCA2
ENSG00000001084.13,89.93753355598203,0.6139822572085719,0.20934532616717141,0.001272458438515921,0.0056729825227003,GCLC
ENSG00000001167.15,55.12124467089634,-0.0013578328361031628,0.2349494498883825,0.9933846564205705,0.9965667083369337,NFYA
ENSG00000001460.18,28.392685771393094,-0.01413963610151614,0.28479424308129186,0.9490247062854186,0.9721710585170992,STPG1
ENSG00000001461.17,225.61015913032784,0.4100556969884119,0.13963045382471348,0.002081484278704579,0.0086658865276724,NIPAL3
ENSG00000001497.18,142.35098116518654,-0.9322665869977229,0.172280469645362,1.3354035509789073e-8,1.751547255839514e-7,LAS1L
ENSG00000001561.7,34.45378769605032,0.03785932376474763,0.2649655792557783,0.8646014314883228,0.9200591892115527,ENPP4
ENSG00000001617.12,27.389695873131757,0.9108981543591808,0.38732722166434197,0.003053527346070008,0.012070332545252553,SEMA3F
ENSG00000001629.10,103.72853883924934,0.2884175439486786,0.19716862226276263,0.10662068861722425,0.2162921730909991,ANKIB1
ENSG00000001630.18,131.11543410101686,0.12769015623343624,0.16204064607903743,0.40245319265910734,0.5669218555669783,CYP51A1
ENSG00000001631.17,178.9929676093433,0.12768565720063652,0.14607255823416843,0.3588192127758125,0.5228294378330439,KRIT1
ENSG00000002016.18,40.43755133415325,0.18072444271897062,0.2621431325488282,0.4100028668566613,0.574333492961321,RAD52
ENSG00000002330.14,182.77593359327864,-0.0253743023186784,0.14273481916091674,0.8513526047506055,0.912680561092632,BAD
ENSG00000002549.13,104.65039848803707,0.19838966119391055,0.17994400888860326,0.23343127983023626,0.384401375713575,LAP3
ENSG00000002586.20,126.48576609869298,0.00206595671632257,0.16924447534784332,0.9906630523986998,0.9949277990357306,CD99
ENSG00000002587.10,3.8842073670894997,2.3176362821625216,1.5937838386278826,0.008207690901840273,0.02747714323290594,HS3ST1
ENSG00000002822.16,83.37158152517048,-2.2253445245980905,0.2498474339336265,3.857130186881992e-20,1.6960320873321217e-18,MAD1L1
ENSG00000002834.19,931.3507663277907,0.48540815048347685,0.0920133502557762,7.423083463583846e-8,8.603824685208286e-7,LASP1
ENSG00000002919.15,48.296060155783515,-0.0735975750110539,0.23515136630389064,0.7175372661409637,0.8259351847046575,SNX11
ENSG00000003056.8,312.71941606231536,0.30500422436604463,0.1412580399649582,0.023555008176169248,0.06540786508808015,M6PR
ENSG00000003096.15,6.7186279410498,-0.17211878957753748,0.4245188197894894,0.44745979983746914,0.6095260779305276,KLHL13
ENSG00000003137.9,6.845261197247242,-0.1181076564247438,0.41624242368675846,0.5897497999275826,0.7305843164289786,CYP26B1
ENSG00000003147.19,227.51067994836072,0.5735023528192874,0.1422108392000174,2.361161275445353e-5,1.6829717107749367e-4,ICA1
ENSG00000003249.15,39.219874639687156,0.05628774248916019,0.2561744442771158,0.7946486644532204,0.8747975900071104,DBNDD1
ENSG00000003393.16,67.7925493246225,0.5317915969923959,0.23770045267284629,0.01099363208452125,0.03498719991063109,ALS2
