ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003.16,4.426194120987689,0.258279643991129,0.7463506045588958,0.6200197575840103,0.6717260677105191,TSPAN6
ENSG00000000419.14,90.38810545869659,0.2767885450106235,0.234161199952969,0.22500623906414666,0.2780399189643524,DPM1
ENSG00000000457.14,29.443158840824612,-1.0349405079175187,0.4126705029821743,0.006101495327326721,0.010365224765011215,SCYL3
ENSG00000000460.17,97.65979974958383,0.1558643920238852,0.2102454749136619,0.4493680870981909,0.5093552865377048,FIRRM
ENSG00000000938.13,35.55438089774395,-0.5074555084836538,0.35887065271916624,0.12999105237617806,0.17016422459621958,FGR
ENSG00000001084.13,110.607477590359,-0.11552605826592595,0.20181728043349725,0.5585316344032245,0.615304768454784,GCLC
ENSG00000001167.15,909.8116176644102,1.6348062414877709,0.12483374840778892,1.1154032145384239e-39,1.7260630416575694e-38,NFYA
ENSG00000001460.18,16.60242131634806,2.1343658002788364,0.5725748531335374,3.453852221964535e-5,8.155497825610119e-5,STPG1
ENSG00000001461.17,141.25609221413274,-1.4243031622547677,0.19829725336339687,2.454932950084589e-13,1.1670239503274012e-12,NIPAL3
ENSG00000001497.18,156.59770513661218,0.015101999704458451,0.18319924213356323,0.9343489341864558,0.9459063014317528,LAS1L
ENSG00000001561.7,160.12452475760037,1.0977575220561817,0.1744104543553273,1.6399042284895226e-10,6.413344596258998e-10,ENPP4
ENSG00000001626.18,24.029287190928226,1.4435011982935415,0.4576108199317426,5.217837430732076e-4,0.0010466936414698384,CFTR
ENSG00000001629.10,50.457718238144025,-1.5300554604472223,0.3357931793187164,1.6139968193859744e-6,4.43939528439025e-6,ANKIB1
ENSG00000001630.18,127.72115114727399,0.7482855554690433,1.168302874861752,0.14853257064337014,0.19172713841392525,CYP51A1
ENSG00000001631.17,271.6429595240971,-2.274967672848873,0.18749022889890485,9.815465976317635e-35,1.2563114227898471e-33,KRIT1
ENSG00000002016.18,7.366214235112898,-4.21204944076129,1.4243853985017558,2.293741522339988e-4,4.854388752637941e-4,RAD52
ENSG00000002330.14,203.0240345602749,0.6445694698784286,0.17613537132644302,1.977005515041001e-4,4.2216618709355015e-4,BAD
ENSG00000002549.13,117.22084344781389,0.14689667461538763,0.21499114332202315,0.4857088662175475,0.545261222061793,LAP3
ENSG00000002586.20,3818.1004720337028,1.526487602268916,0.07769090674892372,2.0836871245492298e-86,1.2377773676959378e-84,CD99
ENSG00000002746.15,2.8368509647197393,-0.553434874267035,0.9007093882567703,0.30919643111381073,0.36743420369191415,HECW1
ENSG00000002822.16,43.1732739390244,-2.098659314379263,0.36915542114848,2.6673610042679373e-9,9.441509446149748e-9,MAD1L1
ENSG00000002834.19,3017.5883086986782,0.15947880939954887,0.0763995898200216,0.03578309744370201,0.05271565915406181,LASP1
ENSG00000002919.15,222.85958636020246,-1.4176780784966094,0.15618873228114094,4.2465735844567097e-20,2.957944304785638e-19,SNX11
ENSG00000003056.8,163.67681554388514,-0.023878227061289052,0.17140535266386828,0.8864317203924543,0.9056739097594588,M6PR
ENSG00000003137.9,105.5836010932242,1.854941284024384,0.2147622555840384,1.4656387532923889e-18,9.423304254106169e-18,CYP26B1
ENSG00000003147.19,31.484446847008428,-0.24615378181447026,0.36049411469844345,0.46471249856328006,0.5246087761558805,ICA1
ENSG00000003393.16,80.55044763924053,0.09974586294578175,0.23691560806484707,0.6660016298711443,0.7147097910301354,ALS2
ENSG00000003400.16,35.97577117698266,-1.3532579871853394,0.3852805705796469,1.6586094720899612e-4,3.580690906041809e-4,CASP10
ENSG00000003402.21,380.6166236065604,-0.04755385758583563,0.12673486474655607,0.7044479941560922,0.7497419339624006,CFLAR
ENSG00000003436.16,12.677409505569464,-0.2057204312375641,0.5117851350451185,0.6401627332885367,0.6909603152359103,TFPI
ENSG00000003509.16,25.63733462653676,0.5354159930645006,0.41963696969655695,0.1613810418158042,0.20682605550503938,NDUFAF7
ENSG00000003756.17,324.2218647068949,-1.3263671746916237,0.1363509927251851,9.406531242016406e-23,7.378967958327247e-22,RBM5
ENSG00000004059.11,31.55889380694156,0.38276478219656923,1.0491001137293228,NA,NA,ARF5
ENSG00000004139.14,10.062724253299567,-2.4768558362594417,0.8166473045303222,4.5244125572390314e-4,9.167053471770789e-4,SARM1
