ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000000003,92.89485977487806,-0.702646231,0.19916153880254797,1.573327715245584e-4,5.012695278805698e-4,TSPAN6
ENSG00000000419,436.19983751845047,-0.115967165,0.099133337,0.23356905055617666,0.326548235,DPM1
ENSG00000000457,47.09963080838628,-0.449974664,0.27710788094691385,0.060269748,0.1046897848472515,SCYL3
ENSG00000000460,92.63344779511196,-0.974345219,0.21100198932297612,8.929395420738372e-7,4.034857890997277e-6,C1orf112
ENSG00000000971,38.66488046315858,-0.366297635,0.2786373656702123,0.12552646322568836,0.19513514169838986,CFH
ENSG00000001036,439.78071929646757,-0.457266162,0.09986526,3.0302515427102767e-6,1.2656178059593094e-5,FUCA2
ENSG00000001084,250.60207009427722,1.359528499306451,0.1261546619027482,6.850014541238828e-28,2.0854488714438207e-26,GCLC
ENSG00000001167,267.2325726088812,1.167068302371899,0.15367177337549434,5.776610993062245e-15,6.388441329279415e-14,NFYA
ENSG00000001460,37.69116699434529,-0.931684907,0.3160721479061584,7.264274026116139e-4,0.002046877,STPG1
ENSG00000001461,237.9281576984229,-0.476978629,0.12805269484529536,1.1978665108465122e-4,3.89692826824417e-4,NIPAL3
ENSG00000001497,332.98296026921327,0.098542081,0.10743186518471169,0.3493853618986875,0.45193164343919434,LAS1L
ENSG00000001561,61.82331690594393,-0.170107145,0.22129465712994797,0.3977892156767482,0.5010435298038267,ENPP4
ENSG00000001617,22.264983551912394,0.27007566227503943,0.3338279908989421,0.3097694279353608,0.4099305311640231,SEMA3F
ENSG00000001629,114.57123934121002,-0.123312359,0.17091199738815532,0.4452717049066933,0.548717272,ANKIB1
ENSG00000001630,156.1280922,-0.308012495,0.1614050589404661,0.044532022310773085,0.080705086,CYP51A1
ENSG00000001631,234.48312354583683,0.2709867332387595,0.13154696679643527,0.033310886765013856,0.062618478,KRIT1
ENSG00000002016,43.63189982779365,-0.257245488,0.26092360347307114,0.2589322202400498,0.3544926640295375,RAD52
ENSG00000002330,315.88716022094405,-0.680349939,0.1207272856323122,7.392675207096017e-9,4.3919399772399964e-8,BAD
ENSG00000002549,193.10196735022222,-0.092363756,0.13914226497958682,0.4911239743234604,0.5918663987221077,LAP3
ENSG00000002586,266.93075628158533,0.146769762,0.1282219965092303,0.2388607993398435,0.3323098855912451,CD99
ENSG00000002746,5.143582466308854,0.12399796132536176,0.4629850911039137,0.6205519658416287,0.7080862493000701,HECW1
ENSG00000002822,205.51070595350896,-0.659467609,0.13529016220635023,4.6991661000438816e-7,2.217972903531255e-6,MAD1L1
ENSG00000002834,1950.4645582261676,0.21271121956596611,0.062560741,6.162379473583472e-4,0.001762583,LASP1
ENSG00000002919,146.6966025282217,0.7071597615819978,0.15577427062440766,2.1740895457909367e-6,9.21127083044915e-6,SNX11
ENSG00000003056,715.3138638388374,0.1136654986724998,0.075662377,0.1292618864116549,0.20008083167955779,M6PR
ENSG00000003096,12.832368442819181,-0.479951843,0.4641505023697272,0.12523104463413687,0.19479022818104172,KLHL13
ENSG00000003137,16.071703597868545,0.28482183465933464,0.3772757298272138,0.3099034352274942,0.4100220420241776,CYP26B1
ENSG00000003147,88.78705449544299,-2.022759787,0.22577488201292145,3.5703233209600505e-20,6.140646993149039e-19,ICA1
ENSG00000003249,34.426941893222605,-1.324479928,0.35096176680959257,2.163437682543373e-5,7.945771123406351e-5,DBNDD1
ENSG00000003393,97.84630557174556,0.43345459566796996,0.185048224,0.012310453695498073,0.026043361,ALS2
ENSG00000003400,43.519073823502936,0.3100734766278654,0.2760536081579856,0.19231696687753624,0.2778431213093614,CASP10
ENSG00000003402,295.2841387240358,-0.217018283,0.11292137895056266,0.048872386,0.087631722,CFLAR
ENSG00000003436,1202.6629312681546,-0.164526852,0.06410803,0.009664472,0.020976206808305947,TFPI
ENSG00000003509,134.86582757597338,0.3391989295116194,0.16302679430635555,0.028667946456396268,0.055023068246986655,NDUFAF7
ENSG00000003756,779.7860391553322,1.2992716951597474,0.081890472,1.5611912587772134e-57,2.2351758094132863e-55,RBM5
ENSG00000003989,36.99565302836949,-0.888817175,0.32445870839558716,0.0014826,0.003893174,SLC7A2
ENSG00000004059,33.6784006,-0.120002144,0.28659741667254957,0.6196862034513968,0.7074385771840089,ARF5
ENSG00000004139,53.60101470598769,-1.538530702,0.2851060848338128,8.577152069487936e-9,5.054063800085364e-8,SARM1
ENSG00000004142,525.6896198973128,-0.387126081,0.092595754,2.111746364053066e-5,7.770287848467545e-5,POLDIP2
ENSG00000004399,111.12917799823897,-0.526024066,0.17964600212624718,0.001859258,0.004773826,PLXND1
ENSG00000004455,1154.1025933333863,0.038682939,0.064165713,0.5441217656494571,0.6409593877178247,AK2
ENSG00000004478,869.1114990107018,-0.280884498,0.075210092,1.589145453415178e-4,5.06004799552675e-4,FKBP4
ENSG00000004487,390.2353475230484,0.4347264032847899,0.10065382763780324,1.0632243062338414e-5,4.09221619633524e-5,KDM1A
ENSG00000004534,684.8040246142212,0.946751847,0.083893888,3.830918785852699e-30,1.3321873379599802e-28,RBM6
ENSG00000004660,39.273355089794194,-1.155250487,0.3256063311527954,6.481014002382974e-5,2.2093590502925535e-4,CAMKK1
ENSG00000004700,857.4420254502803,-0.103691785,0.071656257,0.14362025680405743,0.21803717244269016,RECQL
ENSG00000004766,30.874932263895023,0.2589250640213238,0.307658885,0.3076743843996281,0.40759931,VPS50
ENSG00000004777,56.79002850980793,-1.146682148,0.2621516377057652,2.143010445358671e-6,9.088070931327137e-6,ARHGAP33
ENSG00000004779,1130.167532611396,0.44465803391244524,0.064905333,4.981842503428782e-12,4.2134880821974564e-11,NDUFAB1
ENSG00000004838,5.7123257494601845,0.12316827469209858,0.4729390176351992,0.6105010853992363,0.6998040427845256,ZMYND10
ENSG00000004864,57.12724595,-0.371861356,0.2371181245698052,0.080237955,0.13363462418509686,SLC25A13
ENSG00000004866,49.55852092831946,0.541502322,0.2581828400175593,0.017629750318067003,0.035718000006976135,ST7
ENSG00000004897,552.8930027125176,-0.070855847,0.086623296,0.4051584944471604,0.5093334239106903,CDC27
ENSG00000004961,204.79006492023964,0.11341322610386628,0.13629761083333525,0.3902334387306087,0.4935999529056696,HCCS
ENSG00000004975,109.11216592870731,-1.111815147,0.20176005208319378,6.9773784653563004e-9,4.156090651103535e-8,DVL2
ENSG00000005007,751.3058308743515,0.9076633910008916,0.079944104,1.8831853775959444e-30,6.62114646476875e-29,UPF1
ENSG00000005020,245.5733498958224,-0.724486669,0.12728434633124286,4.780553072554044e-9,2.898609287639407e-8,SKAP2
ENSG00000005022,2066.613868195561,-0.044045844,0.063135904,0.48180869243482805,0.5836944458129507,SLC25A5
ENSG00000005059,162.40545568987125,-0.188623111,0.15667802857835766,0.2069884910885099,0.2956553209040625,MCUB
ENSG00000005073,33.826973860007406,1.2703470258953176,0.3404261454237348,2.6962407389198883e-5,9.744975624952209e-5,HOXA11
ENSG00000005075,210.49827304015727,-1.025178336,0.13864709249376903,3.18905558152618e-14,3.278167613299745e-13,POLR2J
ENSG00000005100,319.14770395893675,0.1548125236619077,0.1163316425940813,0.17252658440363933,0.2540107911193845,DHX33
ENSG00000005108,14.70587873202581,-0.204749248,0.38236430998103904,0.4583351976517941,0.5607284804528339,THSD7A
ENSG00000005156,136.85206366838176,-0.78355084,0.168770124,1.166339536558001e-6,5.165960957352216e-6,LIG3
ENSG00000005175,418.7723943693034,1.024416902424761,0.099794159,2.396731649305662e-25,6.0844823275983355e-24,RPAP3
ENSG00000005189,16.002277333327523,-1.634633864,0.5417717848125286,2.4985200434256147e-4,7.699530837719579e-4,REXO5
ENSG00000005194,353.73495075065324,0.16036923441539244,0.1063415543093975,0.12381350545935793,0.19301667954430193,CIAPIN1
ENSG00000005206,78.16282737775322,-1.805312152,0.23924171986630552,4.640966105465703e-15,5.168481664194882e-14,SPPL2B
ENSG00000005238,64.49140693771376,0.3092429150674391,0.23131925488542374,0.1385395968924561,0.21178061502644405,ATOSB
ENSG00000005243,60.64074339424864,-0.520473131,0.23778505534657912,0.014875712545135783,0.030801931,COPZ2
ENSG00000005249,42.02032654142699,-0.156256147,0.2607290957900524,0.4917529282746558,0.5923997525879949,PRKAR2B
ENSG00000005302,64.11054921525357,-0.339838368,0.22263961660327708,0.092601957,0.15104488336406638,MSL3
ENSG00000005339,337.1202614916704,1.0838853864328604,0.11290989373188509,1.6291515548826915e-22,3.366771977918821e-21,CREBBP
ENSG00000005379,43.662143382961666,-0.838177207,0.29177490961098757,0.001091606,0.002955333,TSPOAP1
ENSG00000005436,151.06043746144957,0.12532680893106285,0.16022043101994163,0.41287324636280875,0.5171736132417244,GCFC2
ENSG00000005448,230.85209948141843,-1.475759685,0.14311584556154522,9.080382399921691e-26,2.397100284045773e-24,WDR54
ENSG00000005469,17.32061974718984,-0.074966265,0.3473423219373775,0.776012895,0.835811381,CROT
ENSG00000005471,7.171817542414128,-0.019302378,0.43903659688762225,0.9375068249228459,0.9566394004444275,ABCB4
ENSG00000005483,283.8489282004479,0.7999413925554028,0.11730732464723703,2.9731781360707323e-12,2.579134658211576e-11,KMT2E
ENSG00000005486,76.91330408783931,-0.36687497,0.22460609599469686,0.071440013,0.12126946009055677,RHBDD2
ENSG00000005700,420.2414066347222,-0.167482974,0.10546896182378424,0.10484380060685138,0.16774163689158178,IBTK
